Id,Sales
4846,9557.717
4847,12932.733
4848,13008.987
4849,12579.344
4850,15031.567
4851,7227.77
4852,10078.211
4853,8075.6675
4854,11692.984
4855,4815.6807
4856,14433.719
4857,7463.1846
4858,7523.966
4859,8221.835
4860,12118.104
4861,11253.558
4862,9275.659
4863,9852.654
4864,6943.2334
4865,6286.944
4866,9837.283
4867,6675.402
4868,7482.6787
4869,7823.9873
4870,8353.334
4871,13220.887
4872,11932.206
4873,10217.524
4874,8545.279
4875,8509.314
4876,13216.94
4877,7763.9224
4878,6970.612
4879,6275.776
4880,7520.235
4881,13897.637
4882,4840.2217
4883,13917.135
4884,9081.365
4885,4389.517
4886,6613.7617
4887,10480.091
4888,9685.337
4889,7182.03
4890,11776.062
4891,11971.818
4892,15920.695
4893,7914.0063
4894,12141.253
4895,3475.986
4896,7647.1626
4897,11538.133
4898,7872.134
4899,9484.344
4900,7112.706
4901,8294.354
4902,6231.7007
4903,7533.545
4904,15729.725
4905,9167.452
4906,6583.777
4907,6150.1763
4908,11451.163
4909,13807.928
4910,11493.541
4911,6750.7393
4912,7621.313
4913,18847.771
4914,8460.547
4915,8880.81
4916,6884.1157
4917,7632.4575
4918,10406.989
4919,12318.935
4920,7403.2407
4921,6830.6196
4922,6678.306
4923,6892.4663
4924,12798.482
4925,11024.187
4926,8686.29
4927,14079.33
4928,9541.923
4929,15524.424
4930,14832.067
4931,9766.159
4932,6128.1353
4933,4125.2124
4934,10956.263
4935,7758.792
4936,8134.5044
4937,8786.413
4938,9174.65
4939,15808.382
4940,6544.4644
4941,7544.1294
4942,11244.17
4943,5734.627
4944,8957.653
4945,7316.232
4946,5804.0522
4947,9593.802
4948,4169.812
4949,10334.122
4950,10568.522
4951,10315.992
4952,9960.737
4953,10647.591
4954,8458.643
4955,8529.441
4956,9924.266
4957,11040.569
4958,8212.947
4959,7444.444
4960,7775.1567
4961,6802.4414
4962,12739.721
4963,10234.914
4964,7576.933
4965,7093.9116
4966,9890.116
4967,10092.822
4968,9482.02
4969,8588.807
4970,10301.579
4971,6969.5215
4972,7056.29
4973,20385.834
4974,9097.725
4975,9721.264
4976,7275.044
4977,9232.41
4978,8482.605
4979,7958.842
4980,6363.6978
4981,7086.9053
4982,11844.254
4983,16170.607
4984,11222.143
4985,11790.121
4986,13951.661
4987,13491.363
4988,14052.3125
4989,10973.833
4990,11657.819
4991,5607.3477
4992,13769.8545
4993,16241.738
4994,11765.341
4995,10351.642
4996,9641.079
4997,8976.46
4998,4925.073
4999,14381.723
5000,10400.609
5001,9520.242
5002,9011.804
5003,4169.3267
5004,17854.207
5005,13789.621
5006,16383.016
5007,8471.989
5008,6440.344
5009,5652.1914
5010,6540.9136
5011,7566.029
5012,12088.2295
5013,8777.484
5014,7433.6733
5015,7405.1333
5016,9860.043
5017,5136.476
5018,3652.6387
5019,8589.093
5020,17473.275
5021,9972.067
5022,21109.146
5023,4964.324
5024,7478.9185
5025,8492.806
5026,6425.692
5027,6736.9033
5028,7036.537
5029,5573.3594
5030,5005.449
5031,11393.262
5032,8992.021
5033,5626.9575
5034,13566.679
5035,8832.163
5036,9175.648
5037,6638.632
5038,18124.373
5039,9879.029
5040,11343.97
5041,7200.8447
5042,8621.324
5043,6610.0347
5044,6188.0
5045,5663.2764
5046,17862.52
5047,15701.876
5048,8113.9624
5049,7217.9185
5050,6610.3184
5051,8188.8794
5052,5337.565
5053,12797.921
5054,5517.366
5055,17690.826
5056,6866.056
5057,7094.7236
5058,7725.0464
5059,12424.563
5060,9536.619
5061,5956.3833
5062,8137.1353
5063,9635.683
5064,10173.153
5065,9904.918
5066,7734.7856
5067,5321.8813
5068,13367.189
5069,6230.5776
5070,5377.071
5071,8105.5234
5072,9501.928
5073,8238.305
5074,8351.7
5075,11523.649
5076,10313.632
5077,9106.667
5078,10154.852
5079,6384.4663
5080,11002.947
5081,6963.747
5082,6040.6436
5083,7823.5547
5084,9479.596
5085,8867.852
5086,14779.961
5087,8946.963
5088,7241.1084
5089,8199.72
5090,7590.677
5091,6954.3813
5092,8893.66
5093,7965.092
5094,11270.023
5095,8959.986
5096,10706.369
5097,12308.717
5098,7774.6523
5099,5373.277
5100,15788.898
5101,6260.781
5102,3883.211
5103,9241.626
5104,11847.937
5105,15052.943
5106,6655.8325
5107,7531.483
5108,7866.527
5109,5763.9326
5110,8497.075
5111,9440.176
5112,10498.349
5113,7325.966
5114,9089.147
5115,12583.195
5116,3836.9812
5117,7088.264
5118,7467.6636
5119,6568.2217
5120,8436.389
5121,8559.677
5122,11134.017
5123,7297.0806
5124,7339.9756
5125,9927.172
5126,11850.796
5127,12744.594
5128,11583.539
5129,5948.5596
5130,9532.372
5131,9359.337
5132,10197.586
5133,11294.32
5134,9600.374
5135,4571.4395
5136,9399.513
5137,9380.204
5138,9394.853
5139,12976.298
5140,6462.5093
5141,5023.9033
5142,14339.346
5143,11191.615
5144,12254.413
5145,7114.979
5146,8908.653
5147,11558.917
5148,5135.9863
5149,9455.306
5150,7055.9536
5151,10703.275
5152,7983.391
5153,11799.976
5154,10554.691
5155,8184.46
5156,10732.204
5157,13090.51
5158,18400.062
5159,10415.0625
5160,5422.613
5161,8681.015
5162,6822.5522
5163,4353.4683
5164,13546.768
5165,9991.4795
5166,7643.8296
5167,9892.371
5168,7325.7563
5169,13529.607
5170,7159.1045
5171,8633.609
5172,8469.856
5173,9464.184
5174,6383.468
5175,8593.887
5176,7379.9683
5177,8295.644
5178,9406.634
5179,9068.581
5180,9369.224
5181,8629.049
5182,9305.726
5183,11061.829
5184,6239.516
5185,7403.735
5186,15887.977
5187,6275.8535
5188,6778.6323
5189,14042.398
5190,8800.99
5191,9553.524
5192,13873.494
5193,16589.178
5194,6778.3867
5195,8228.213
5196,6589.3433
5197,7560.2793
5198,10270.705
5199,13836.283
5200,10821.174
5201,9443.049
5202,10316.494
5203,6366.9946
5204,10326.634
5205,11580.821
5206,9133.964
5207,11401.512
5208,7821.503
5209,6668.516
5210,7058.033
5211,4394.6494
5212,8118.0806
5213,10685.15
5214,10324.9795
5215,13983.82
5216,20451.773
5217,9963.122
5218,6671.5063
5219,10189.458
5220,9929.18
5221,10995.194
5222,6687.0703
5223,9144.921
5224,5057.7583
5225,13368.91
5226,8886.852
5227,8289.118
5228,18050.97
5229,12185.092
5230,7382.883
5231,9744.285
5232,4649.1265
5233,6851.755
5234,6411.9956
5235,10757.414
5236,6206.188
5237,6106.232
5238,7578.039
5239,9769.979
5240,9020.309
5241,6668.993
5242,7446.5674
5243,8988.377
5244,8633.239
5245,10565.912
5246,3878.835
5247,13100.751
5248,22222.455
5249,4498.2026
5250,9482.01
5251,11233.236
5252,9552.003
5253,7794.0977
5254,3647.2139
5255,6162.884
5256,10679.913
5257,7105.085
5258,10036.12
5259,12036.8955
5260,6691.6387
5261,9624.7705
5262,9415.96
5263,8191.4414
5264,6665.2476
5265,8577.681
5266,10328.86
5267,11928.576
5268,10501.0625
5269,13088.337
5270,7409.6973
5271,5791.4214
5272,8905.06
5273,8278.16
5274,11544.572
5275,8364.966
5276,5282.2065
5277,24719.424
5278,7720.612
5279,8072.4946
5280,15711.089
5281,9261.771
5282,11832.433
5283,7929.949
5284,8646.433
5285,7116.764
5286,11251.196
5287,18319.865
5288,7616.3496
5289,7513.775
5290,8872.191
5291,17463.328
5292,9586.704
5293,7439.944
5294,7587.2314
5295,6660.1255
5296,8176.7197
5297,4538.518
5298,11972.458
5299,5812.39
5300,8244.467
5301,3464.988
5302,26456.205
5303,11185.65
5304,5777.545
5305,6330.0327
5306,11352.693
5307,8082.6567
5308,10104.997
5309,10906.719
5310,8727.821
5311,7176.4214
5312,5892.9946
5313,13243.577
5314,8222.188
5315,8417.035
5316,9350.61
5317,11191.669
5318,7258.8384
5319,10834.898
5320,8030.0054
5321,4935.212
5322,10255.532
5323,12277.05
5324,6452.6665
5325,9639.617
5326,8791.9375
5327,8503.002
5328,13074.638
5329,8817.45
5330,8638.478
5331,9277.021
5332,8935.322
5333,4533.568
5334,6008.5557
5335,6397.6763
5336,1.0
5337,8353.079
5338,12003.9
5339,5281.35
5340,10509.8
5341,5010.312
5342,7668.651
5343,5688.7764
5344,8879.472
5345,7065.1323
5346,7664.673
5347,9578.378
5348,11265.896
5349,5563.581
5350,8962.251
5351,8990.341
5352,10321.76
5353,7772.606
5354,10045.898
5355,14161.062
5356,8831.717
5357,4252.7876
5358,9855.013
5359,7662.451
5360,8885.292
5361,9418.07
5362,5376.5015
5363,16273.772
5364,7590.496
5365,7813.3604
5366,13172.895
5367,6648.048
5368,6015.477
5369,14834.784
5370,8484.086
5371,12363.722
5372,7083.925
5373,11770.739
5374,10925.292
5375,8103.7534
5376,6489.1807
5377,8435.214
5378,6255.2236
5379,8049.483
5380,7995.164
5381,9936.029
5382,9542.087
5383,7081.594
5384,5965.885
5385,8981.805
5386,10736.914
5387,7909.554
5388,11604.162
5389,7281.6665
5390,7278.466
5391,7483.607
5392,9796.302
5393,9963.91
5394,7763.078
5395,7654.686
5396,8622.064
5397,10084.009
5398,12515.452
5399,7965.3726
5400,10222.397
5401,7741.421
5402,8291.459
5403,8773.626
5404,10670.852
5405,4902.4766
5406,5659.7227
5407,10346.845
5408,9107.31
5409,7673.0044
5410,8588.561
5411,10104.737
5412,7470.1494
5413,6711.4795
5414,7940.5454
5415,6519.232
5416,4046.9714
5417,11807.777
5418,4511.519
5419,9395.874
5420,10428.203
5421,8071.786
5422,8801.226
5423,16312.527
5424,12750.454
5425,10401.512
5426,5791.25
5427,9035.23
5428,9286.061
5429,5260.8364
5430,3452.4863
5431,12759.529
5432,5417.546
5433,8919.851
5434,15467.289
5435,8682.091
5436,9372.889
5437,6850.853
5438,9828.917
5439,9498.629
5440,8417.051
5441,10257.538
5442,13058.001
5443,10978.104
5444,9026.332
5445,12027.348
5446,5719.3804
5447,8349.351
5448,6082.9443
5449,7469.886
5450,8952.554
5451,7209.5107
5452,6754.2817
5453,11689.461
5454,7979.197
5455,12743.573
5456,10750.604
5457,8185.467
5458,5690.681
5459,13734.939
5460,9296.171
5461,8491.947
5462,8018.9766
5463,9678.9
5464,7869.6035
5465,6612.0146
5466,9984.83
5467,9153.936
5468,7274.7314
5469,7057.5283
5470,12969.666
5471,8432.061
5472,7676.8257
5473,5381.227
5474,14460.216
5475,8989.277
5476,8300.566
5477,8293.682
5478,15056.72
5479,12860.372
5480,9813.125
5481,10998.236
5482,9887.023
5483,8121.713
5484,7414.915
5485,8917.987
5486,11836.744
5487,19634.672
5488,6713.3877
5489,6732.227
5490,5196.024
5491,7314.7246
5492,12591.323
5493,18538.709
5494,8573.697
5495,6941.757
5496,7065.8335
5497,7400.2188
5498,7390.6045
5499,8765.137
5500,10913.815
5501,8253.633
5502,4820.4004
5503,11067.042
5504,9136.943
5505,16019.454
5506,13672.414
5507,6500.809
5508,10879.769
5509,5243.3228
5510,10010.423
5511,10454.483
5512,9141.642
5513,11388.047
5514,8345.888
5515,10167.76
5516,6550.841
5517,7463.455
5518,9208.086
5519,10809.641
5520,8618.077
5521,10921.386
5522,8883.283
5523,5915.8486
5524,11511.521
5525,5928.1626
5526,11664.682
5527,8503.416
5528,7077.158
5529,8413.432
5530,10040.726
5531,7609.8145
5532,8713.448
5533,7863.549
5534,8115.371
5535,12613.09
5536,4568.9106
5537,6077.545
5538,11633.539
5539,12190.671
5540,13732.11
5541,8076.022
5542,9644.15
5543,6679.0767
5544,7472.6724
5545,9671.85
5546,9574.3955
5547,8678.166
5548,6714.8413
5549,12724.105
5550,8770.689
5551,12175.983
5552,16391.033
5553,11284.673
5554,5674.4043
5555,6180.0195
5556,7004.1685
5557,11439.723
5558,7377.575
5559,13556.332
5560,6715.2065
5561,13947.75
5562,9280.376
5563,8129.075
5564,7623.6323
5565,6470.657
5566,6718.07
5567,9180.112
5568,9284.413
5569,7461.64
5570,5967.8423
5571,6802.6035
5572,12286.058
5573,7324.5195
5574,26049.676
5575,9744.22
5576,1.0
5577,1.0
5578,1.0
5579,1.0
5580,1.0
5581,1.0
5582,1.0
5583,1.0
5584,1.0
5585,1.0
5586,1.0
5587,1.0
5588,1.0
5589,1.0
5590,1.0
5591,1.0
5592,1.0
5593,1.0
5594,1.0
5595,1.0
5596,1.0
5597,1.0
5598,1.0
5599,1.0
5600,1.0
5601,1.0
5602,1.0
5603,1.0
5604,1.0
5605,1.0
5606,1.0
5607,1.0
5608,1.0
5609,1.0
5610,1.0
5611,1.0
5612,1.0
5613,1.0
5614,1.0
5615,1.0
5616,1.0
5617,1.0
5618,1.0
5619,1.0
5620,1.0
5621,1.0
5622,1.0
5623,1.0
5624,1.0
5625,1.0
5626,1.0
5627,1.0
5628,1.0
5629,1.0
5630,1.0
5631,1.0
5632,1.0
5633,1.0
5634,1.0
5635,1.0
5636,1.0
5637,1.0
5638,1.0
5639,1.0
5640,1.0
5641,1.0
5642,1.0
5643,1.0
5644,1.0
5645,1.0
5646,1.0
5647,1.0
5648,1.0
5649,1.0
5650,1.0
5651,1.0
5652,1.0
5653,1.0
5654,1.0
5655,1.0
5656,1.0
5657,1.0
5658,1.0
5659,1.0
5660,11992.915
5661,1.0
5662,1.0
5663,1.0
5664,1.0
5665,1.0
5666,1.0
5667,1.0
5668,1.0
5669,1.0
5670,1.0
5671,1.0
5672,1.0
5673,1.0
5674,1.0
5675,1.0
5676,1.0
5677,1.0
5678,1.0
5679,1.0
5680,1.0
5681,1.0
5682,1.0
5683,1.0
5684,1.0
5685,1.0
5686,1.0
5687,1.0
5688,1.0
5689,1.0
5690,1.0
5691,1.0
5692,1.0
5693,1.0
5694,1.0
5695,1.0
5696,1.0
5697,5657.2617
5698,1.0
5699,1.0
5700,1.0
5701,1.0
5702,1.0
5703,1.0
5704,1.0
5705,1.0
5706,1.0
5707,1.0
5708,1.0
5709,1.0
5710,1.0
5711,1.0
5712,1.0
5713,1.0
5714,1.0
5715,1.0
5716,1.0
5717,1.0
5718,1.0
5719,1.0
5720,1.0
5721,1.0
5722,1.0
5723,1.0
5724,1.0
5725,1.0
5726,1.0
5727,1.0
5728,1.0
5729,1.0
5730,1.0
5731,1.0
5732,1.0
5733,1.0
5734,1.0
5735,1.0
5736,1.0
5737,1.0
5738,1.0
5739,1.0
5740,1.0
5741,1.0
5742,1.0
5743,1.0
5744,1.0
5745,1.0
5746,1.0
5747,1.0
5748,1.0
5749,1.0
5750,1.0
5751,1.0
5752,1.0
5753,1.0
5754,1.0
5755,1.0
5756,1.0
5757,1.0
5758,1.0
5759,1.0
5760,1.0
5761,1.0
5762,1.0
5763,1.0
5764,1.0
5765,1.0
5766,1.0
5767,1.0
5768,1.0
5769,1.0
5770,1.0
5771,1.0
5772,1.0
5773,1.0
5774,1.0
5775,1.0
5776,1.0
5777,1.0
5778,1.0
5779,1.0
5780,1.0
5781,1.0
5782,1.0
5783,1.0
5784,3190.4866
5785,1.0
5786,1.0
5787,1.0
5788,1.0
5789,1.0
5790,1.0
5791,1.0
5792,1.0
5793,1.0
5794,1.0
5795,1.0
5796,1.0
5797,1.0
5798,1.0
5799,1.0
5800,1.0
5801,1.0
5802,1.0
5803,1.0
5804,1.0
5805,1.0
5806,1.0
5807,1.0
5808,1.0
5809,1.0
5810,1.0
5811,1.0
5812,1.0
5813,1.0
5814,1.0
5815,1.0
5816,1.0
5817,1.0
5818,1.0
5819,1.0
5820,1.0
5821,1.0
5822,1.0
5823,1.0
5824,1.0
5825,1.0
5826,1.0
5827,1.0
5828,1.0
5829,1.0
5830,1.0
5831,1.0
5832,1.0
5833,1.0
5834,16434.941
5835,1.0
5836,1.0
5837,32048.418
5838,1.0
5839,1.0
5840,1.0
5841,1.0
5842,1.0
5843,1.0
5844,1.0
5845,1.0
5846,1.0
5847,1.0
5848,1.0
5849,7608.218
5850,1.0
5851,1.0
5852,1.0
5853,1.0
5854,1.0
5855,1.0
5856,1.0
5857,1.0
5858,1.0
5859,1.0
5860,1.0
5861,1.0
5862,1.0
5863,1.0
5864,1.0
5865,1.0
5866,1.0
5867,1.0
5868,1.0
5869,1.0
5870,1.0
5871,1.0
5872,1.0
5873,1.0
5874,4648.3237
5875,1.0
5876,1.0
5877,1.0
5878,1.0
5879,1.0
5880,1.0
5881,1.0
5882,1.0
5883,1.0
5884,1.0
5885,2787.9492
5886,1.0
5887,1.0
5888,1.0
5889,1.0
5890,1.0
5891,1.0
5892,1.0
5893,1.0
5894,1.0
5895,1.0
5896,1.0
5897,1.0
5898,1.0
5899,1.0
5900,1.0
5901,1.0
5902,1.0
5903,1.0
5904,1.0
5905,1.0
5906,1.0
5907,1.0
5908,1.0
5909,1.0
5910,9106.676
5911,1.0
5912,1.0
5913,1.0
5914,1.0
5915,1.0
5916,1.0
5917,1.0
5918,1.0
5919,1.0
5920,1.0
5921,1.0
5922,1.0
5923,1.0
5924,1.0
5925,1.0
5926,1.0
5927,1.0
5928,9401.584
5929,1.0
5930,1.0
5931,1.0
5932,1.0
5933,1.0
5934,1.0
5935,1.0
5936,1.0
5937,1.0
5938,1.0
5939,1.0
5940,1.0
5941,1.0
5942,1.0
5943,1.0
5944,1.0
5945,1.0
5946,1.0
5947,1.0
5948,1.0
5949,1.0
5950,1.0
5951,1.0
5952,1.0
5953,1.0
5954,1.0
5955,1.0
5956,1.0
5957,1.0
5958,1.0
5959,1.0
5960,1.0
5961,1.0
5962,1.0
5963,1.0
5964,1.0
5965,1.0
5966,1.0
5967,1.0
5968,1.0
5969,1.0
5970,1.0
5971,1.0
5972,1.0
5973,1.0
5974,1.0
5975,1.0
5976,1.0
5977,1.0
5978,1.0
5979,1.0
5980,1.0
5981,1.0
5982,1.0
5983,1.0
5984,1.0
5985,1.0
5986,1.0
5987,1.0
5988,1.0
5989,1.0
5990,1.0
5991,1.0
5992,1.0
5993,1.0
5994,1.0
5995,1.0
5996,1.0
5997,1.0
5998,15925.889
5999,1.0
6000,1.0
6001,1.0
6002,1.0
6003,1.0
6004,1.0
6005,1.0
6006,1.0
6007,1.0
6008,2291.805
6009,1.0
6010,1.0
6011,1.0
6012,1.0
6013,1.0
6014,1.0
6015,1.0
6016,1.0
6017,1.0
6018,1.0
6019,1.0
6020,1.0
6021,1.0
6022,1.0
6023,1.0
6024,1.0
6025,1.0
6026,1.0
6027,1.0
6028,8297.59
6029,1.0
6030,1.0
6031,1.0
6032,1.0
6033,1.0
6034,1.0
6035,1.0
6036,1.0
6037,1.0
6038,1.0
6039,1.0
6040,1.0
6041,1.0
6042,1.0
6043,1.0
6044,1.0
6045,1.0
6046,1.0
6047,1.0
6048,1.0
6049,1.0
6050,1.0
6051,1.0
6052,1.0
6053,1.0
6054,1.0
6055,1.0
6056,1.0
6057,1.0
6058,1.0
6059,1.0
6060,1.0
6061,1.0
6062,1.0
6063,1.0
6064,1.0
6065,1.0
6066,1.0
6067,1.0
6068,1.0
6069,8055.5195
6070,1.0
6071,1.0
6072,1.0
6073,1.0
6074,1.0
6075,1.0
6076,1.0
6077,1.0
6078,1.0
6079,1.0
6080,1.0
6081,1.0
6082,1.0
6083,1.0
6084,1.0
6085,1.0
6086,1.0
6087,7668.256
6088,1.0
6089,1.0
6090,1.0
6091,1.0
6092,1.0
6093,1.0
6094,1.0
6095,1.0
6096,1.0
6097,1.0
6098,1.0
6099,2302.596
6100,1.0
6101,1.0
6102,1.0
6103,1.0
6104,1.0
6105,7793.503
6106,1.0
6107,1.0
6108,1.0
6109,1.0
6110,1.0
6111,1.0
6112,1.0
6113,1.0
6114,1.0
6115,1.0
6116,1.0
6117,1.0
6118,1.0
6119,1.0
6120,1.0
6121,1.0
6122,1.0
6123,1.0
6124,1.0
6125,1.0
6126,1.0
6127,1.0
6128,1.0
6129,1.0
6130,1.0
6131,1.0
6132,1.0
6133,1.0
6134,1.0
6135,1.0
6136,1.0
6137,22382.94
6138,1.0
6139,1.0
6140,1.0
6141,1.0
6142,1.0
6143,1.0
6144,1.0
6145,1.0
6146,1.0
6147,1.0
6148,1.0
6149,1.0
6150,1.0
6151,1.0
6152,1.0
6153,6848.867
6154,1.0
6155,1.0
6156,1.0
6157,1.0
6158,1.0
6159,1.0
6160,1.0
6161,1.0
6162,1.0
6163,1.0
6164,1.0
6165,1.0
6166,1.0
6167,1.0
6168,1.0
6169,1.0
6170,1.0
6171,1.0
6172,1.0
6173,1.0
6174,1.0
6175,1.0
6176,1.0
6177,1.0
6178,1.0
6179,1.0
6180,1.0
6181,1.0
6182,1.0
6183,1.0
6184,1.0
6185,1.0
6186,1.0
6187,1.0
6188,1.0
6189,1.0
6190,1.0
6191,1.0
6192,1.0
6193,1.0
6194,1.0
6195,1.0
6196,1.0
6197,1.0
6198,1.0
6199,1.0
6200,1.0
6201,1.0
6202,1.0
6203,1.0
6204,1.0
6205,1.0
6206,1.0
6207,1.0
6208,1.0
6209,1.0
6210,1.0
6211,1.0
6212,1.0
6213,1.0
6214,1.0
6215,1.0
6216,1.0
6217,1.0
6218,1.0
6219,1.0
6220,1.0
6221,1.0
6222,1.0
6223,1.0
6224,1.0
6225,1.0
6226,1.0
6227,1.0
6228,1.0
6229,1.0
6230,1.0
6231,1.0
6232,1.0
6233,1.0
6234,1.0
6235,1.0
6236,1.0
6237,1.0
6238,1.0
6239,1.0
6240,1.0
6241,1.0
6242,1.0
6243,1.0
6244,1.0
6245,1.0
6246,1.0
6247,1.0
6248,1.0
6249,1.0
6250,1.0
6251,12770.1455
6252,1.0
6253,1.0
6254,1.0
6255,1.0
6256,1.0
6257,7708.037
6258,1.0
6259,1.0
6260,1.0
6261,1.0
6262,1.0
6263,1.0
6264,1.0
6265,1.0
6266,1.0
6267,1.0
6268,1.0
6269,1.0
6270,1.0
6271,1.0
6272,1.0
6273,1.0
6274,1.0
6275,1.0
6276,1.0
6277,1.0
6278,1.0
6279,1.0
6280,1.0
6281,1.0
6282,1.0
6283,1.0
6284,1.0
6285,1.0
6286,1.0
6287,1.0
6288,1.0
6289,1.0
6290,1.0
6291,1.0
6292,1.0
6293,1.0
6294,1.0
6295,1.0
6296,1.0
6297,1.0
6298,1.0
6299,1.0
6300,1.0
6301,1.0
6302,1.0
6303,1.0
6304,1.0
6305,1.0
6306,1.0
6307,5219.107
6308,17400.55
6309,1.0
6310,1.0
6311,1.0
6312,1.0
6313,1.0
6314,1.0
6315,1.0
6316,1.0
6317,1.0
6318,1.0
6319,1.0
6320,1.0
6321,1.0
6322,1.0
6323,1.0
6324,1.0
6325,1.0
6326,1.0
6327,1.0
6328,1.0
6329,1.0
6330,1.0
6331,1.0
6332,1.0
6333,1.0
6334,1.0
6335,1.0
6336,1.0
6337,1.0
6338,1.0
6339,1.0
6340,1.0
6341,1.0
6342,1.0
6343,1.0
6344,13319.34
6345,1.0
6346,1.0
6347,1.0
6348,1.0
6349,1.0
6350,1.0
6351,1.0
6352,1.0
6353,1.0
6354,1.0
6355,1.0
6356,1.0
6357,1.0
6358,1.0
6359,1.0
6360,1.0
6361,1.0
6362,1.0
6363,1.0
6364,1.0
6365,1.0
6366,1.0
6367,1.0
6368,1.0
6369,1.0
6370,1.0
6371,1.0
6372,1.0
6373,1.0
6374,1.0
6375,1.0
6376,1.0
6377,1.0
6378,1.0
6379,1.0
6380,1.0
6381,1.0
6382,1.0
6383,1.0
6384,1.0
6385,1.0
6386,1.0
6387,1.0
6388,1.0
6389,1.0
6390,1.0
6391,1.0
6392,1.0
6393,1.0
6394,1.0
6395,1.0
6396,1.0
6397,1.0
6398,1.0
6399,1.0
6400,1.0
6401,1.0
6402,1.0
6403,1.0
6404,1.0
6405,1.0
6406,1.0
6407,1.0
6408,1.0
6409,1.0
6410,1.0
6411,1.0
6412,1.0
6413,1.0
6414,1.0
6415,1.0
6416,1.0
6417,1.0
6418,1.0
6419,1.0
6420,1.0
6421,1.0
6422,1.0
6423,1.0
6424,1.0
6425,1.0
6426,1.0
6427,1.0
6428,1.0
6429,1.0
6430,1.0
6431,1.0
6432,1.0
6433,1.0
6434,1.0
6435,1.0
6436,1.0
6437,1.0
6438,3039.8975
6439,1.0
6440,1.0
6441,1.0
6442,2244.5234
6443,1.0
6444,1.0
6445,1.0
6446,1.0
6447,1.0
6448,1.0
6449,1.0
6450,1.0
6451,1.0
6452,1.0
6453,1.0
6454,1.0
6455,1.0
6456,1.0
6457,1.0
6458,1.0
6459,1.0
6460,1.0
6461,1.0
6462,1.0
6463,1.0
6464,1.0
6465,1.0
6466,1.0
6467,1.0
6468,1.0
6469,1.0
6470,1.0
6471,1.0
6472,1.0
6473,1.0
6474,1.0
6475,1.0
6476,1.0
6477,1.0
6478,1.0
6479,1.0
6480,1.0
6481,1.0
6482,1.0
6483,1.0
6484,1.0
6485,1.0
6486,1.0
6487,1.0
6488,1.0
6489,1.0
6490,1.0
6491,1.0
6492,1.0
6493,1.0
6494,1.0
6495,1.0
6496,1.0
6497,1.0
6498,1.0
6499,1.0
6500,1.0
6501,1.0
6502,1.0
6503,1.0
6504,1.0
6505,1.0
6506,4702.7383
6507,1.0
6508,1.0
6509,1.0
6510,1.0
6511,1.0
6512,1.0
6513,1.0
6514,1.0
6515,1.0
6516,1.0
6517,1.0
6518,1.0
6519,1.0
6520,1.0
6521,1.0
6522,1.0
6523,12143.06
6524,1.0
6525,1.0
6526,1.0
6527,1.0
6528,1.0
6529,1.0
6530,1.0
6531,1.0
6532,1.0
6533,1.0
6534,1.0
6535,1.0
6536,1.0
6537,1.0
6538,1.0
6539,1.0
6540,1.0
6541,1.0
6542,1.0
6543,1.0
6544,1.0
6545,1.0
6546,1.0
6547,1.0
6548,1.0
6549,1.0
6550,1.0
6551,1.0
6552,1.0
6553,1.0
6554,1.0
6555,1.0
6556,1.0
6557,1.0
6558,1.0
6559,1.0
6560,1.0
6561,1.0
6562,1.0
6563,1.0
6564,1.0
6565,1.0
6566,1.0
6567,1.0
6568,1.0
6569,1.0
6570,1.0
6571,1.0
6572,1.0
6573,1.0
6574,1.0
6575,1.0
6576,1.0
6577,1.0
6578,1.0
6579,1.0
6580,1.0
6581,1.0
6582,1.0
6583,1.0
6584,1.0
6585,1.0
6586,1.0
6587,1.0
6588,1.0
6589,1.0
6590,1.0
6591,1.0
6592,1.0
6593,1.0
6594,1.0
6595,1.0
6596,1.0
6597,1.0
6598,1.0
6599,1.0
6600,1.0
6601,1.0
6602,1.0
6603,1.0
6604,1.0
6605,1.0
6606,1.0
6607,1.0
6608,1.0
6609,1.0
6610,1.0
6611,1.0
6612,1.0
6613,1.0
6614,1.0
6615,1.0
6616,1.0
6617,1.0
6618,1.0
6619,1.0
6620,7277.1675
6621,1.0
6622,1.0
6623,1.0
6624,1.0
6625,1.0
6626,1.0
6627,1.0
6628,1.0
6629,1.0
6630,1.0
6631,1.0
6632,1.0
6633,1.0
6634,1.0
6635,1.0
6636,1.0
6637,1.0
6638,1.0
6639,1.0
6640,1.0
6641,1.0
6642,1.0
6643,1.0
6644,1.0
6645,1.0
6646,1.0
6647,1.0
6648,1.0
6649,1.0
6650,1.0
6651,1.0
6652,1.0
6653,1.0
6654,1.0
6655,1.0
6656,5675.557
6657,1.0
6658,1.0
6659,1.0
6660,1.0
6661,1.0
6662,1.0
6663,1.0
6664,1.0
6665,1.0
6666,1.0
6667,1.0
6668,1.0
6669,1.0
6670,1.0
6671,1.0
6672,14028.169
6673,1.0
6674,8325.169
6675,1.0
6676,1.0
6677,1.0
6678,1.0
6679,1.0
6680,1.0
6681,1.0
6682,1.0
6683,1.0
6684,1.0
6685,1.0
6686,1.0
6687,1.0
6688,1.0
6689,1.0
6690,1.0
6691,4217.5312
6692,2867.6724
6693,3820.0208
6694,8984.777
6695,2124.3691
6696,2779.7732
6697,7128.1025
6698,3443.2014
6699,5404.6016
6700,4509.2134
6701,4894.085
6702,5776.4927
6703,4642.616
6704,3083.6458
